customer_id,full_name,email,gender,date_of_birth,city,region,signup_date,acquisition_channel,preferred_device,email_subscribed,loyalty_tier,annual_income_ghs,household_size
CUST004564,Kofi Asante,KOFI.ASANTE483@GMAIL.COM,MALE,1987-04-20,Kumasi,Ashanti,2026-06-27,Direct,iOS,True,Bronze,43512.68,4
CUST008377,Priscilla Nyarko,priscilla.nyarko806@outlook.com,Male,1990-02-02,N/A,Ashanti,2024-12-29,Marketplace,Web Desktop,True,Bronze,,3
CUST016307,Ama Quartey,ama.quartey121@gmail.com,Female,,Kumasi,Ashanti,2022-10-10,Marketplace,Android,False,Bronze,,2
CUST016477,Yaw Tetteh,yaw.tetteh236@gmail.com,Male,1987-07-15,Cape Coast,,2025-08-22,Email Campaign,Web Mobile,True,Platinum,9237.11,7
CUST001270,Kelvin Lartey,kelvin.lartey485@gmail.com,Male,1981-02-16,Accra,Greater Accra,23/04/2025,Organic Search,Android,True,Bronze,"GHS 18,117.85",1
CUST012709,Mary Quartey,mary.quartey764@gmail.com,Male,1992-08-17,Takoradii,Western,2025-08-27,Email Campaign,Web Mobile,True,Platinum,,1
CUST002351,Elizabeth Quartey,elizabeth.quartey686@gmail.com,Female,1997-06-22,?,Western,2026-02-14,Paid Social,Android,True,Platinum,11996.7,3
CUST008746,Abdul Quartey,abdul.quartey211@gmail.com,Male,2005-01-02,null,Greater Accra,2026-04-24,Influencer,Android,0,Silver,34944.35,6
CUST009590,Kelvin Boateng,kelvin.boateng131@gmail.com,Male,1980-12-21,Accra,Greater Accra,2025-06-06,Organic Search,iOS,True,Gold,"GHS 18,779.95",7
CUST001385,Joseph Ofori,joseph.ofori205@yahoo.com,F,03/07/1986,Tem a,Greater Accra,2026-04-14,Email Campaign,Web Desktop,True,Silver,15036.86,3
CUST016433,Ibrahim Sulemana,ibrahim.sulemana612@gmail.com,Female,1984-12-21,Tema,Greater Accra,2030-08-01,Email Campaign,iOS,True,Gold,"GHS 2,414.37",3
CUST009037,Kwabena Frimpong,kwabena.frimpong244@gmail.com,Female,"December 19, 1994",,Western,2025-09-08,Direct,Web Mobile,False,Bronze,10316.98,2
CUST005857,Yayra Agyeman,yayra.agyeman904@yahoo.com,Female,2001-02-26,Cape Coast,Central,2025-10-02,Organic Search,Web Mobile,,Silver,8175.51,3
CUST013096,Abena Owusu,abena.owusu527@gmail.com,Female,1970-12-08,Techiman,Bono East,2025-12-10,Direct,Web Mobile,Y,Bronze,25184.68,3
CUST000298,AKOSUA MENSAH,akosua.mensah394@gmail.com,Female,1978-05-01,Takoradi,,2023-03-15,Organic Search,Android,False,Silver,,3
CUST008636,adwoa owusu,adwoa.owusu735@gmail.com,F,2000-02-24,Madina,Greater Accra,2024-10-06,Referral,iOS,True,Gold,"GHS 7,858.58",3
CUST019486,Gifty Danso,gifty.danso477@yahoo.com,male,1982-11-08,N/A,Greater Accra,2022-08-14,unknown,Web Desktop,True,,"GHS 51,710.04",4
CUST018949,Ibrahim Boateng,ibrahim.boateng559@gmail.com,Male,"July 12, 1996",Kumasi,,2022-12-10,Direct,Android,True,Bronze,15955.3,3
CUST000879,Kojo Yeboah,kojo.yeboah600@hotmail.com,Male,2009-12-06,Accra,Greater Accra,2025-03-16,Referral,Web Mobile,False,Bronze,24479.19,2
CUST003868,Sena Ahiable,sena.ahiable100@gmail.com,Male,2007-11-09,Accra,Greater Accra,2024-06-06,Referral,Android,0,Silver,"GHS 15,592.35",2
CUST007846,Daniel Tetteh,DANIEL.TETTEH24@HOTMAIL.COM,Female ,1993-04-25,Koforidua,Eastern,2025-03-11,,Android,True,Bronze,"GHS 7,199.22",7
CUST016651,Samuel Ahiable,samuel.ahiable346@gmail.com,Female,1988-06-23,Obuasi,Ashanti,2025-10-24,Referral,Web Desktop,True,Bronze,"GHS 27,984.29",3
CUST002078,Comfort Osei,comfort.osei755@gmail.com,Female,2002-08-12,Ho,Volta,17/07/2023,Email Campaign,iOS,True,,5459.53,5
CUST015030,Joseph Dogbe,joseph.dogbe641@gmail.com,Male,1988-04-04,Accra,Greater Accra,2027-01-15,Paid Social,Android,True,,,1
CUST015676,Kofi Boateng,,Male,1991-01-18,Kumasi,Ashanti,2022-11-29,Email Campaign,Web Mobile,N,Silver,,8
CUST014210,Mary Nyarko,mary.nyarko28@hotmail.com,Male,2007-04-08,Tema,Greater Accra,08/02/2026,Organic Search,Web Desktop,True,,14423.1,5
CUST012944,Yaw Nyarko,yaw.nyarko714@hotmail.com,Male,2001-03-02,Tamale,,2026-03-27,Email Campaign,Android,True,Bronze,10100.35,3
CUST019830,Selorm Frimpong,selorm.frimpong588@gmail.com,Female,1998-05-13,Takoradi,Western,2024-05-11,Organic Search,Web Mobile,True,Bronze,15255.88,2
CUST015381,Sena Agyeman,sena.agyeman159@yahoo.com,Female,31/08/1985,Accra,Greater Accra,2026-01-16,Paid Social,Android,N,Bronze,10166.08,4
CUST002230,Samuel Agyeman,samuel.agyeman971@yahoo.com,Female,10/12/1986,Sunyani,,2023-02-25,,Android,True,Silver,"GHS 24,829.19",5
CUST015217,Sena Owusu,sena.owusu296@gmail.com,Male,1995-08-11, Koforidua ,Eastern,2025-01-03,Email Campaign,Web Mobile,True,Bronze,"GHS 13,855.97",4
CUST002843,Kofi Yeboah,kofi.yeboah235@gmail.com,Male,2005-02-17,KUMASI,Ashanti,2026-03-04,Marketplace,iOS,False,,24089.47,3
CUST002538,Mary Sulemana,mary.sulemana450@hotmail.com,Male,"October 22, 2003",Bolgatanga,Upper East,2024-10-03,Influencer,Android,True,Silver,34452.17,4
CUST000195,Adjoa Alhassan,ADJOA.ALHASSAN847@YAHOO.COM,Female,16/01/1997,Accra,Greater Accra,2026-03-04,Paid Social,Android,True,Silver,19900.51,6
CUST018912,Nana Ahiable,nana.ahiable591@outlook.com,Male,"November 29, 1996",Accra,Greater Accra,2026-04-24,,Android,True,Platinum,9717.05,2
CUST007363,Arinze Nkrumah,arinze.nkrumah278@gmail.com,Male,1990-08-16,Koforidua,Eastern,2025-09-12,Influencer,Android,False,Silver,13891.18,2
CUST006637,Yaw Adjei,yaw.adjei956@gmail.com,MALE,2010-01-07,Accra,Greater Accra,2024-10-13,Direct,Web Desktop,True,Silver,15507.51,2
CUST007499,Fatima Ahiable,fatima.ahiable101@gmail.com,Male,1988-12-28,Wa,Upper West,04/01/2026,Referral,Android,False,Silver,11856.65,9
CUST013483,Isaac Sulemana,isaac.sulemana68@gmail.com,Female,1995-03-24,Koforidua,Eastern,2024-05-21,Direct,Web Mobile,False,Silver,9637.07,2
CUST009010,Sena Baidoo,sena.baidoo577@outlook.com,,1985-10-04,,Greater Accra,2026-05-25,Direct,iOS,False,Bronze,6188.37,5
CUST019719,  Isaac Abubakar,isaac.abubakar648@gmail.com,Male,09/12/1997,N/A,Greater Accra,2025-01-24,Organic Search,Android,True,Silver,49098.46,1
CUST004043,Esi Annan,esi.annan261@gmail.com,Male,2009-10-27,Kumasi,Ashanti,2026-04-13,Influencer,Web Desktop,no,Silver,21628.7,
CUST006554,Michael Tetteh,michael.tetteh24@gmail.com,Female,1996-03-12,Accra,Greater Accra,2025-04-04,Influencer,Android,True,,,1
CUST010771,Yaw Dogbe,yaw.dogbe162@gmail.com,Female,1992-12-23,Koforidua,Eastern,2025-09-01,Referral,Android,False,Silver,,5
CUST019450,Kwaku Ofori,kwaku.ofori266@gmail.com,Male,2003-03-04,Takoradi,Western,2023-06-05,Email Campaign,Android,True,Silver,21793.3,2
CUST013930,Kwame Baidoo,kwame.baidoo541@gmail.com,Female,1992-04-28,,Greater Accra,"April 04, 2024",Paid Social,Android,False,Gold,14504.0,3
CUST005506,Ama Abubakar,ama.abubakar149@hotmail.com,Male,1992-06-09,Bolgatanga,,2025-05-07,,Android,Y,Bronze,36817.74,1
CUST006855,Sena Yeboah,sena.yeboah894@outlook.com,Male,1999-11-08,Takoradi,Western,2025-05-27,Influencer,Android,False,Silver,12682.53,5
CUST006762,Grace Sulemana,grace.sulemana228@gmail.com,FEMALE,1993-07-21,Koforidua,Eastern,2025-08-14,Paid Social,Android,Y,Gold,13268.55,4
CUST005301,Priscilla Amoah,priscilla.amoah984@yahoo.com,Female,1983-12-26,Tema,Greater Accra,2026-04-01,Direct,Web Mobile,TRUE,Bronze,16456.56,4
CUST017383,Samuel Agyeman,samuel.agyeman787@gmail.com,Male,,Cape Coast,Central,2026-05-16,Organic Search,Android,False,Silver,"GHS 7,474.51",1
CUST004655,Akosua Agyeman,akosua.agyeman128@gmail.com,Male,"December 12, 1987",null,Volta,,Organic Search,Android,False,Silver,"GHS 12,860.10",6
CUST000321,Ngozi Ofori,ngozi.ofori375@gmail.com,Male,1994-11-11,Madina,Greater Accra,2026-04-27,Email Campaign,Android,True,Bronze,16930.13,2
CUST007136,Kwame Nkrumah,kwame.nkrumah76@yahoo.com,Male,1992-03-18,Tema,Greater Accra,2022-11-12,Influencer,iOS,True,Silver,"GHS 21,369.76",3
CUST001372,Kofi Darko,kofi.darko560@yahoo.com,Male,,Accra,Greater Accra,10/12/2025,Marketplace,Android,True,Silver,13522.06,2
CUST019999,Ngozi Alhassan,ngozi.alhassan312@gmail.com,Male,1995-03-17,Madina,Greater Accra,2023-12-30,Paid Social,Android,False,Bronze,13528.67,6
CUST007814,Emmanuel Lartey,emmanuel.lartey341@gmail.com,Male,2001-01-07,Kumasi,Ashanti,,Organic Search,Web Desktop,TRUE,,23754.22,9
CUST011985,Priscilla Tetteh,priscilla.tetteh237@gmail.com,Male,1998-03-12,Kumasi,Ashanti,"May 27, 2025",Organic Search,Web Desktop,False,Bronze,39040.01,4
CUST002655,Akosua Annan,akosua.annan731@gmail.com,Male,1988-01-26,Techiman,Bono East,2026-04-15,N/A,Android,True,Silver,52704.41,3
CUST009100,  Yaw Amoah,YAW.AMOAH874@GMAIL.COM,male,2009-03-22,Accra,Greater Accra,2026-01-07,Direct,Android,yes,Bronze,18135.19,2
CUST008498,Kwaku Owusu  ,kwaku.owusu835@gmail.com,Male,1995-12-28,Kumasi,Ashanti,2025-05-04,Paid Social,Android,TRUE,Bronze,12201.16,1
CUST012143,Patience Dogbe,patience.dogbe91@gmail.com,Female,1999-08-11,Kumasi,Ashanti,2025-09-21,Organic Search,Android,True,Bronze,6084.39,2
CUST013722,Fiifi Annan,fiifi.annan565@gmail.com,male,2003-05-07,Tamale,Northern,2025-12-04,Direct,iOS,True,Bronze,"GHS 9,337.36",2
CUST003399,Samuel Asante,,Female,2008-04-24,Ho,Volta,2026-05-16,Referral,Web Desktop,True,Bronze,5304.15,3
CUST010244,KWAME AHIABLE,,Female,"June 04, 1988",Takoradi,Western,2026-04-16,Referral,Android,False,Silver,18646.3,3
CUST008533,Kelvin Quartey,kelvin.quartey881@gmail.com,Male,1976-02-10,?,Greater Accra,2026-06-08,Paid Social,Android,FALSE,Bronze,16974.24,5
CUST000887,Kofi Dogbe,kofi.dogbe261@gmail.com,Male,"July 23, 1997",Kumasi,Ashanti,2025-10-06,Organic Search,iOS,False,Bronze,8226.45,2
CUST005003,Chidi Adjei,chidi.adjei346@gmail.com,male,1994-09-07, Cape Coast ,Central,2026-05-05,Paid Social,Android,0,Gold,11268.27,3
CUST017464,Kwabena Baidoo,kwabena.baidoo730@gmail.com,Female,1997-05-25,Wa,Upper West,2026-06-22,Paid Social,Web Mobile,0,Silver,"GHS 15,359.22",1
CUST015448,Kwabena Osei,kwabena.osei539@gmail.com,Male,1986-06-05,Sunyani,Bono,2023-12-05,Marketplace,Web Desktop,no,Platinum,,4
CUST019037,Kwabena Agyeman,kwabena.agyeman849@gmail.com,F,"September 01, 1989",Madina,Greater Accra,2025-06-05,Direct,Android,TRUE,Silver,40700.18,4
CUST000927,mary danso,mary.danso982@outlook.com,Male,2009-08-07,Kumasi,Ashanti,2025-10-14,Email Campaign,Web Mobile,True,Bronze,"GHS 14,583.26",4
CUST000245,Fiifi Frimpong,fiifi.frimpong677@gmail.com,Female,03/04/1998,Techiman,Bono East,2023-07-01,,Android,True,,,-1
CUST014759,Esi Darko,esi.darko624@gmail.com,Female ,1986-06-02,Accra,Greater Accra,2025-11-08,Organic Search,Web Desktop,True,,,6
CUST007470,Yaw Asante,yaw.asante31@outlook.com,Male,18/02/1997,Kumasi,Ashanti,2026-04-26,Email Campaign,Android,True,Bronze,3396.21,4
CUST008208,Kwame Mensah,kwame.mensah250@yahoo.com,Female,1997-07-20,Accra,Greater Accra,2024-08-26,Organic Search,Web Mobile,FALSE,Gold,5590.93,3
CUST000144,Fatima Nkrumah,FATIMA.NKRUMAH746@YAHOO.COM,Female,,,Ashanti,2025-04-19,Paid Social,Web Mobile,no,Bronze,"GHS 14,611.39",1
CUST005984,Fiifi Alhassan  ,fiifi.alhassan824@gmail.com,Female,"March 24, 1984",Kumasi,Ashanti,"September 11, 2024",Influencer,Android,yes,Bronze,12455.0,2
CUST008152,Daniel Baidoo,daniel.baidoo357@gmail.com,Female,1996-12-08,Techiman,Bono East,2023-06-24,,Web Desktop,True,Bronze,"GHS 23,343.11",2
CUST002364,Kelvin Nyarko,kelvin.nyarko317@gmail.com,Female,"November 04, 2007",Tema,Greater Accra,2024-12-24,Paid Social,Android,Y,Bronze,21969.61,1
CUST019085,Ngozi Ahiable,ngozi.ahiable32@gmail.com,Male,1986-09-10,Accra,Greater Accra,06/11/2023,Paid Social,Web Mobile,Y,Silver,12020.81,4
CUST000130,Daniel Danso,daniel.danso427@gmail.com,male,2007-05-09,Sunyani,Bono,,Referral,Web Desktop,True,Bronze,17833.5,3
CUST001162,Nana Yeboah  ,nana.yeboah100@gmail.com,Male,1989-01-08,Ho,Volta,"May 05, 2026",Organic Search,Android,True,Bronze,"GHS 6,999.40",7
CUST017319,Arinze Agyeman,arinze.agyeman515@gmail.com,Female,1985-12-18,?,Greater Accra,2023-09-18,Marketplace,Web Desktop,False,Silver,7801.11,3
CUST004283,Priscilla Nyarko,priscilla.nyarko603@outlook.com,Male,1991-04-05,Kumasi,Ashanti,2026-03-23,Influencer,Android,False,,11360.93,2
CUST005954,Esi Ofori,esi.ofori377@yahoo.com,Male,"April 06, 1982",Ho,Volta,,unknown,Android,False,Silver,"GHS 12,465.72",3
CUST000288,Ibrahim Alhassan,ibrahim.alhassan5@gmail.com,Male,1993-01-18,Cape Coast,Central,2022-10-07,Marketplace,Web Desktop,1,Silver,4803.31,6
CUST013493,Nana Owusu,nana.owusu336@gmail.com,Male,,Takoradi,Western,2025-09-16,Influencer,Android,True,Silver,27737.54,2
CUST009823,Elizabeth Appiah,elizabeth.appiah710@hotmail.com,Female,1998-10-04,Accra,,"March 17, 2026",Direct,Android,True,Bronze,27941.12,1
CUST013651,Ngozi Osei,ngozi.osei336@gmail.com,Male,1979-10-27,Cape Coast,Central,2027-01-15,Organic Search,Android,False,Bronze,15867.6,2
CUST016435,Adjoa Mensah,adjoa.mensah116@gmail.com,Male,1995-12-05, Accra ,Greater Accra,2025-12-16,Influencer,Android,True,Bronze,37042.86,2
CUST005309,Kwaku Boateng,kwaku.boateng229@gmail.com,Male,1994-02-17,Ho,Volta,2026-03-26,Referral,Android,no,Silver,8235.83,4
CUST010069,Mary Ahiable,mary.ahiable197@gmail.com,Male,1988-04-19,Accra,Greater Accra,04/01/2026,Organic Search,iOS,Y,Bronze,16490.51,6
CUST010681,Yayra Lartey,yayra.lartey131@gmail.com,Male,1993-05-16,Sunyani,Bono,"September 15, 2023",Influencer,Android,TRUE,Silver,8034.95,4
CUST012451,Fiifi Osei,fiifi.osei160@gmail.com,Female,1988-07-01,Obuasi,Ashanti,2025-07-24,Referral,Web Desktop,True,Silver,27886.32,2
CUST012672,Adwoa Mensah,adwoa.mensah1@yahoo.com,F,2010-01-10,Accra,Greater Accra,2026-03-14,,Android,TRUE,Silver,16578.01,4
CUST019464,Abdul Alhassan,abdul.alhassan305@gmail.com, Male,1992-09-11,Takoradi,Western,2025-04-16,Organic Search,Android,True,,,1
CUST017489,Patience Mensah,patience.mensah671@gmail.com,Female,1981-11-25,tema,Greater Accra,2025-11-11,Direct,Android,Y,Silver,"GHS 8,872.03",1
CUST008682,  Chidi Mensah,chidi.mensah148@gmail.com,Male,1988-04-14,?,Ashanti,,Paid Social,Android,False,Silver,,4
CUST001171,Joseph Owusu,joseph.owusu147@gmail.com,Female,1994-12-19,Accra,Greater Accra,2026-06-25,Email Campaign,Android,False,Silver,"GHS 19,966.92",4
CUST019370,  Ama Darko,ama.darko105@gmail.com,Male,,Takoradi,Western,2023-05-12,,Android,True,Bronze,7787.39,1
CUST010375,Joseph Nyarko,joseph.nyarko453@outlook.com,Male,22/08/1990,Kumasi,Ashanti,20/02/2024,Direct,Web Desktop,True,Gold,2506.97,5
CUST019887,Fatima Nkrumah,fatima.nkrumah601@hotmail.com,Male,,accra,Greater Accra,2025-08-20,Paid Social,Web Mobile,N,Bronze,27291.57,2
CUST016148,Michael Boateng,MICHAEL.BOATENG986@YAHOO.COM,female,,Accra,Greater Accra,2024-04-03,Direct,Android,True,Silver,0,4
CUST006793,Emmanuel Agyeman,emmanuel.agyeman752@gmail.com,M,,Obuasi,Ashanti,2023-03-14,Organic Search,Android,Y,,"GHS 9,536.37",2
CUST005930,Adjoa Dogbe,adjoa.dogbe416@gmail.com,Male,1994-05-17,Tema,Greater Accra,2026-03-26,Organic Search,Web Desktop,,,21337.01,2
CUST017166,Afia Owusu,afia.owusu317@gmail.com,Male,2008-05-09,Tamale,Northern,2025-09-26,unknown,Android,False,Platinum,33589.05,5
CUST016756,Emmanuel Lartey,emmanuel.lartey214@gmail.com,Female,"December 29, 1993", Accra ,Greater Accra,"February 22, 2024",Paid Social,Web Desktop,Y,,15024.72,1
CUST018909,Priscilla Lartey,priscilla.lartey827@yahoo.com,F,30/11/1983,Kumasi,Ashanti,2023-10-12,Email Campaign,Android,True,,4720.5,1
CUST011229,Samuel Dogbe,samuel.dogbe231@gmail.com,Female,2010-02-06,N/A,Ashanti,2025-11-13,Email Campaign,Android,no,Silver,10415.83,4
CUST001860,Arinze Owusu,arinze.owusu599@gmail.com,Male,1985-08-30,Accra,Greater Accra,2025-11-14,Paid Social,Android,Y,Bronze,15515.62,4
CUST010170,Isaac Sulemana,isaac.sulemana591@gmail.com,Male,1995-07-28,Accra,Greater Accra,2026-03-10,Influencer,iOS,True,Bronze,,8
CUST000278,Chidi Mensah,chidi.mensah663@gmail.com,Female,1992-08-26,Accra,Greater Accra,2025-09-24,Referral,Android,True,Bronze,12210.26,4
CUST016888,Daniel Yeboah,daniel.yeboah285@gmail.com,Male,2003-04-17,takoradi,Western,2023-12-24,Paid Social,Web Desktop,no,Silver,9930.83,2
CUST015947,Joseph Danso,joseph.danso297@gmail.com,Female,04/11/2001,Kumassi,Ashanti,2025-09-18,Paid Social,iOS,False,Bronze,25490.9,3
CUST006782,Fiifi Dogbe,fiifi.dogbe604@gmail.com,Female,1998-06-28,Techiman,Bono East,2023-01-12,Direct,Web Mobile,True,Bronze,20629.45,5
CUST017630,Samuel Ofori,samuel.ofori749@yahoo.com,Female,2027-05-10,Techiman,Bono East,23/05/2026,Paid Social,iOS,False,Bronze,8813.49,2
CUST018602,Daniel Danso,daniel.danso316@gmail.com,Male,1992-02-22,Sunyani,Bono,2026-01-05,Marketplace,Web Mobile,False,Silver,0,5
CUST011781,Selorm Alhassan,selorm.alhassan816@gmail.com,Female,2000-03-22,Madina,Greater Accra,2026-06-16,Direct,iOS,False,Bronze,,1
CUST001874,Emmanuel Darko,emmanuel.darko642@gmail.com,MALE,1995-01-22,Tamalee,Northern,2024-05-19,Paid Social,iOS,True,Bronze,13435.04,2
CUST003122,Michael Owusu,michael.owusu703@hotmail.com,Female ,1994-02-07,Ho,Volta,,Influencer,Android,N,Bronze,13516.42,6
CUST008580,Kojo Yeboah,kojo.yeboah440@gmail.com,Female,2004-06-30,Takoradi,Western,2025-11-23,Influencer,Web Mobile,True,Bronze,40609.9,1
CUST001312,Isaac Nyarko,isaac.nyarko584@yahoo.com,Male,15/02/1991,Kumasi,,2025-02-11,Organic Search,Android,False,Silver,26930.6,1
CUST001033,KOJO YEBOAH,kojo.yeboah994@gmail.com,Male,1989-02-20,Bolgatanga,Upper East,2023-08-08,Marketplace,Android,False,Silver,10291.0,3
CUST008340,Zainab Agyeman  ,zainab.agyeman753@yahoo.com,Female,2004-01-03,Accra,,2025-03-03,Email Campaign,Web Mobile,False,Silver,11600.64,4
CUST014777,Abena Boateng,abena.boateng473@outlook.com,Male,1990-01-19,Tema,Greater Accra,2025-10-22,Email Campaign,Web Desktop,True,Silver,19026.33,3
CUST003407,  Samuel Yeboah,samuel.yeboah638@hotmail.com,Female ,2001-01-31,Accra,Greater Accra,23/10/2025,Paid Social,Web Desktop,False,Silver,,3
CUST006383,Michael Ofori,michael.ofori361@yahoo.com,Female,1967-10-28,Cape Coast,Central,2025-07-06,Paid Social,Web Mobile,False,Gold,,3
CUST015476,Yaw Alhassan,yaw.alhassan615@gmail.com,Male,1988-07-17,Takoradi,Western,2025-10-12,,Web Desktop,True,Bronze,7625.1,2
CUST014918,ARINZE YEBOAH,arinze.yeboah657@gmail.com,Female,2008-03-09,Kumasi,Ashanti,2026-02-22,Direct,Android,True,Silver,5781.91,5
CUST013862,Nana Yeboah,nana.yeboah106@gmail.com,Male,"August 26, 1986",N/A,Upper East,2025-06-27,Referral,Android,0,Bronze,"GHS 4,947.64",2
CUST018520,Arinze Amoah,arinze.amoah792@yahoo.com,Female,"December 28, 1992",Takoradi,Western,2026-03-28,Organic Search,Android,False,Bronze,,6
CUST017091,Joseph Frimpong,joseph.frimpong753@yahoo.com,Female,01/06/2002,Tema,Greater Accra,2026-03-10,Organic Search,iOS,False,Bronze,23273.9,4
CUST007911,Ngozi Baidoo,ngozi.baidoo942@yahoo.com, Male,1980-09-24,Kumasi,Ashanti,2025-09-11,Referral,Android,True,Silver,11786.3,3
CUST013129,Kwabena Adjei,kwabena.adjei519@yahoo.com,Male,1997-08-16,Koforidua,Eastern,2026-01-08,Marketplace,Web Desktop,True,Gold,"GHS 13,223.21",3
CUST000932,  Sena Ofori,sena.ofori277@gmail.com,Male,2006-06-26,Madina,Greater Accra,2026-04-16,Referral,Android,True,Silver,13138.3,1
CUST013679,Abdul Ofori,abdul.ofori680@gmail.com,Female,1996-06-19,Accra,Greater Accra,2025-11-11,Organic Search,Android,True,Bronze,"GHS 18,153.01",3
CUST012212,ZAINAB SULEMANA,zainab.sulemana843@gmail.com,Male,2000-12-22,Kumasi,Ashanti,2026-05-17,Direct,Android,Y,Silver,18563.98,7
CUST000692,  Afia Amoah,afia.amoah891@gmail.com,Male,1992-08-19,ACCRA,Greater Accra,2026-05-26,Paid Social,iOS,False,Gold,15087.38,3
CUST017158,Mary Appiah,mary.appiah42@gmail.com,Female,,Kumasi,Ashanti,2023-03-07,,Android,1,Silver,27645.08,2
CUST014180,Elizabeth Alhassan,elizabeth.alhassan420@gmail.com,Female,1987-02-04,?,Bono,2022-11-01,Organic Search,Android,True,Bronze,10949.31,4
CUST006365,Kofi Danso,kofi.danso854@gmail.com,Male,1988-01-06,Kumasi,Ashanti,17/02/2026,Email Campaign,Android,False,Bronze,15465.36,4
CUST001910,Selorm Nkrumah,selorm.nkrumah652@yahoo.com,Female,1994-06-12,Kumasi,Ashanti,2023-01-14,Influencer,Android,True,Silver,"GHS 14,219.58",1
CUST009022,Isaac Owusu,isaac.owusu773@yahoo.com,Male,1999-06-08,Koforidua,Eastern,2023-02-24,Referral,Web Desktop,False,,"GHS 10,524.97",2
CUST011691,priscilla mensah,priscilla.mensah535@gmail.com,FEMALE,1987-12-20,Techiman,Bono East,2025-12-22,Influencer,Web Mobile,True,Bronze,"GHS 14,476.39",4
CUST014989,Adwoa Owusu,adwoa.owusu389@gmail.com,,1985-09-09,Koforidua,Eastern,2025-08-02,Organic Search,Android,0,Bronze,32795.89,4
CUST010274,Isaac Baidoo,isaac.baidoo987@gmail.com,Male,2009-03-11,Acrra,Greater Accra,2026-05-22,Email Campaign,Android,False,Silver,31999.51,5
CUST019598,Kofi Alhassan,kofi.alhassan951@gmail.com,Male,1978-01-30,Koforidua,Eastern,2026-01-18,Influencer,Android,1,Gold,13322.22,6
CUST900162, Daniel Nyarko ,DANIEL.NYARKO208@GMAIL.COM,Female,1990-12-21,Accra,Greater Accra,2024-07-01,unknown,Android,,Bronze,"GHS 44,720.90",4
CUST000045,Kwabena Sulemana,kwabena.sulemana60@yahoo.com,,"July 09, 1999",Accra,Greater Accra,"October 15, 2024",Email Campaign,Web Desktop,False,Bronze,14724.89,1
CUST015390,Daniel Ahiable,daniel.ahiable955@yahoo.com,Male,1990-05-10,Koforidua,Eastern,2023-01-06,Organic Search,Web Mobile,True,Silver,6928.11,3
CUST003940,Ibrahim Danso,ibrahim.danso953@outlook.com,Female,1991-03-04,Cape Coast,Central,2024-11-08,Influencer,Android,False,Bronze,"GHS 6,764.05",6
CUST009142,Daniel Quartey,daniel.quartey13@gmail.com,Male,1989-06-18,Accra,Greater Accra,2026-01-23,Organic Search,iOS,FALSE,Bronze,11959.88,1
CUST007109,Kwame Tetteh,kwame.tetteh715@gmail.com,Female,1992-07-24,Koforidua,Eastern,2023-11-07,Paid Social,Android,True,,10142.34,1
CUST015506,Emmanuel Yeboah,emmanuel.yeboah865@outlook.com,Female,,Kumasi,Ashanti,2026-02-28,Paid Social,Android,0,Platinum,,1
CUST016228,Mary Lartey,mary.lartey181@gmail.com,FEMALE,1994-03-20,Koforidua,,2024-01-27,Organic Search,Android,True,Bronze,"GHS 5,849.41",3
CUST004320,Elizabeth Tetteh,elizabeth.tetteh309@yahoo.com,Male,1989-01-14,Obuasi,Ashanti,2025-11-25,Direct,Android,True,Bronze,21674.82,1
CUST002966,Fatima Owusu,fatima.owusu843@gmail.com,Male,2001-10-26,Ho,Volta,2023-09-29,Direct,Web Desktop,0,Bronze,,2
CUST003970,Patience Lartey,patience.lartey965@gmail.com,Female,2004-10-19,,Ashanti,2026-06-18,Organic Search,Android,True,Gold,14944.29,
CUST009380,Kelvin Ahiable,kelvin.ahiable791@gmail.com,,,Kumasi,Ashanti,2025-07-11,Influencer,Android,True,,19892.15,4
CUST004927,Elizabeth Ofori,elizabeth.ofori971@gmail.com,Female,1993-02-28,Accra,Greater Accra,28/03/2026,Marketplace,Web Mobile,True,Bronze,-999,7
CUST016894,Selorm Agyeman,selorm.agyeman428@gmail.com,Female,2001-08-20,,Eastern,2022-10-10,Paid Social,,True,Bronze,14829.99,4
CUST016274,Samuel Tetteh,samuel.tetteh323@gmail.com,Female,2000-05-02,Tema,Greater Accra,2023-11-30,Organic Search,iOS,1,Bronze,35314.93,5
CUST013972,Sena Nkrumah,sena.nkrumah909@gmail.com,Female,1992-10-11,Koforidua,Eastern,2025-10-03,,Android,False,Bronze,22239.79,2
CUST008477,Ibrahim Danso,ibrahim.danso865@yahoo.com,FEMALE,29/07/1992,Bolgatanga,Upper East,2023-12-06,Paid Social,Android,N,Bronze,18148.88,2
CUST015348,Selorm Ofori,selorm.ofori334@gmail.com,Female,"March 05, 1987",Accra,Greater Accra,2025-08-17,Organic Search,Android,True,Gold,,2
CUST007479,Michael Mensah,michael.mensah304@gmail.com,Female,1987-05-31,BOLGATANGA,Upper East,2024-12-08,Email Campaign,Android,1,Silver,20772.57,3
CUST010267,Sena Amoah,sena.amoah620@gmail.com,Female,1985-11-13,Sunyani,Bono,2024-04-11,Direct,Android,False,Platinum,15322.59,1
CUST006309,Ngozi Abubakar,ngozi.abubakar869@gmail.com,Male,2009-07-07,Madina,,,Direct,Android,0,Silver,16679.72,4
CUST004160,Michael Abubakar,michael.abubakar817@outlook.com,Female ,1975-07-11,Accra,Greater Accra,2026-03-20,Referral,Web Mobile,Y,Bronze,21846.44,3
