customer_id,full_name,email,gender,date_of_birth,city,region,signup_date,acquisition_channel,preferred_device,email_subscribed,loyalty_tier,annual_income_ghs,household_size,age
CUST011557,Yayra Amoah,yayra.amoah92@yahoo.com,Male,,Takoradi,Western,2026-05-24,Organic Search,Android,False,Bronze,28191.54,4.0,
CUST005190,Arinze Yeboah,arinze.yeboah104@hotmail.com,Male,2000-12-14,Kumasi,Ashanti,2026-05-24,,Android,False,Silver,,7.0,25.5
CUST001803,Michael Sulemana,michael.sulemana34@gmail.com,,1989-12-23,Madina,Greater Accra,2026-05-24,Organic Search,Android,False,Platinum,,5.0,36.5
CUST010223,SELORM DARKO,,Female,2009-05-28,Accra,Greater Accra,2022-12-26,Paid Social,,True,Gold,21715.6,3.0,17.1
CUST003549,Chidi Ofori,chidi.ofori942@gmail.com,,1988-10-04,Accra,Greater Accra,2022-12-25,,Android,False,Bronze,9872.18,6.0,37.7
CUST005085,Gifty Sulemana,,Male,2006-11-15,Obuasi,Ashanti,2024-11-23,Referral,Web Desktop,False,Silver,,4.0,19.6
CUST003450,Kofi Adjei,kofi.adjei470@gmail.com,Male,,Sunyani,Bono,2025-12-12,Direct,iOS,True,Bronze,14317.26,1.0,
CUST004612,Kwabena Agyeman,kwabena.agyeman548@gmail.com,Female,2001-05-02,Accra,Greater Accra,2025-12-12,Influencer,,,Platinum,22035.02,4.0,25.2
CUST003533,Mary Annan,mary.annan834@gmail.com,,1996-09-11,Cape Coast,Central,2025-12-12,Organic Search,Android,,Bronze,6049.16,5.0,29.8
CUST001373,Michael Danso,,,2009-11-07,Tamale,Northern,2024-11-27,Organic Search,iOS,True,Silver,12180.4,4.0,16.6
CUST001091,Patience Amoah,patience.amoah927@gmail.com,Female,2008-11-15,Wa,Upper West,2024-11-26,Paid Social,Android,False,,,6.0,17.6
CUST008666,Akosua Annan,akosua.annan309@yahoo.com,Female,1987-08-08,Kumasi,Ashanti,2025-12-13,Influencer,Android,False,,,5.0,38.9
CUST016810,kwabena amoah,kwabena.amoah543@gmail.com,Female,,Koforidua,Eastern,2022-12-23,Paid Social,Web Desktop,False,Bronze,21478.26,2.0,
CUST011712,Akosua Boateng,akosua.boateng118@gmail.com,Male,1969-11-04,Accra,Greater Accra,2022-12-22,,,True,Bronze,23780.04,5.0,56.7
CUST017913,Nana Amoah,nana.amoah182@gmail.com,Male,2010-04-29,Madina,Greater Accra,2026-05-25,,Web Desktop,True,,42129.97,6.0,16.2
CUST004259,Adwoa Tetteh,adwoa.tetteh790@gmail.com,Male,1998-10-21,,Volta,2026-05-24,,Web Mobile,True,Silver,25203.56,2.0,27.7
CUST010510,Yaw Danso,yaw.danso900@outlook.com,Female,,Accra,Greater Accra,2024-11-30,Email Campaign,Web Mobile,True,Bronze,25927.31,5.0,
CUST004582,Abdul Darko,abdul.darko390@gmail.com,Male,1984-03-28,Kumasi,Ashanti,2025-12-11,,Android,,Bronze,9712.08,6.0,42.3
CUST004394,Afia Annan,afia.annan20@outlook.com,,1994-03-16,Accra,Greater Accra,2025-12-11,,Web Mobile,False,Bronze,4294.58,5.0,32.3
CUST015159,Fatima Sulemana,fatima.sulemana150@gmail.com,Male,2002-07-10,Tema,Greater Accra,2025-12-11,Paid Social,Android,True,,,3.0,24.0
CUST008487,Akosua Baidoo,,Female,2003-12-15,Obuasi,Ashanti,2025-12-11,Organic Search,Android,True,,47022.21,1.0,22.5
CUST015573,Adjoa Lartey,adjoa.lartey895@gmail.com,Female,2001-05-08,Cape Coast,Central,2025-12-12,,Android,True,Bronze,,4.0,25.1
CUST016837,Sena Asante,sena.asante510@gmail.com,Female,,Accra,Greater Accra,2025-12-11,Organic Search,Web Desktop,True,Silver,17088.6,8.0,
CUST009841,Fatima Sulemana,,Female,1981-08-11,Accra,Greater Accra,2024-11-28,,Android,True,Silver,23200.7,3.0,44.9
CUST009010,Sena Baidoo,sena.baidoo577@outlook.com,,1985-10-04,,Greater Accra,2026-05-25,Direct,iOS,False,Bronze,6188.37,5.0,40.7
CUST017182,Gifty Frimpong,gifty.frimpong995@gmail.com,Male,,Kumasi,Ashanti,2026-05-25,Marketplace,iOS,True,Silver,18411.91,5.0,
CUST012397,Isaac Darko,isaac.darko200@yahoo.com,Male,2006-04-02,Accra,Greater Accra,2026-05-25,Organic Search,Android,True,Silver,,,20.2
CUST013139,Zainab Adjei,zainab.adjei659@gmail.com,Female,,Accra,Greater Accra,2022-12-21,Organic Search,Android,True,Bronze,12333.77,5.0,
CUST000021,Kwaku Osei,,Female,1997-08-18,,Ashanti,2022-12-24,Organic Search,Android,False,Bronze,11884.94,3.0,28.9
CUST014441,Kofi Boateng,kofi.boateng746@gmail.com,Female,,Accra,Greater Accra,2022-12-24,Organic Search,Android,True,Silver,11231.79,4.0,
CUST008014,ESI DANSO,esi.danso449@yahoo.com,Female,1996-11-01,Takoradi,Western,2025-12-11,Organic Search,,True,Silver,,1.0,29.7
CUST012234,Grace Amoah,grace.amoah136@gmail.com,Male,2000-04-03,Kumasi,Ashanti,2025-12-11,,Web Desktop,True,Silver,,2.0,26.2
CUST004131,Comfort Baidoo,comfort.baidoo582@gmail.com,Female,,Tamale,Northern,2025-12-11,Influencer,Android,False,Gold,13175.42,6.0,
CUST017783,Nana Baidoo,nana.baidoo654@gmail.com,Female,,Tema,Greater Accra,2025-12-10,Referral,Android,False,Bronze,12195.82,3.0,
CUST007503,Yayra Dogbe,yayra.dogbe87@gmail.com,Male,,Kumasi,Ashanti,2024-12-02,Organic Search,Android,True,Platinum,5073.39,3.0,
CUST011608,Arinze Quartey,arinze.quartey419@hotmail.com,Female,1991-11-12,Kumasi,Ashanti,2024-12-05,,iOS,False,Silver,,4.0,34.6
CUST001109,Afia Mensah,afia.mensah560@gmail.com,Male,1997-10-27,Koforidua,Eastern,2025-05-28,,Web Mobile,True,Silver,,3.0,28.7
CUST004059,Samuel Amoah,samuel.amoah541@gmail.com,Male,2009-12-13,Koforidua,Eastern,,Influencer,,True,Bronze,17092.17,1.0,16.5
CUST006673,Ama Ofori,ama.ofori677@gmail.com,Female,1993-10-26,Accra,Greater Accra,,,iOS,False,Bronze,17597.91,2.0,32.7
CUST013959,Patience Quartey,patience.quartey619@outlook.com,Male,1993-12-24,Kumasi,Ashanti,,Paid Social,Android,True,Bronze,,3.0,32.5
CUST013131,Akosua Appiah,akosua.appiah96@gmail.com,Female,1979-10-09,Kumasi,Ashanti,,Paid Social,Android,False,,18774.07,4.0,46.7
CUST013506,Arinze Lartey,arinze.lartey740@gmail.com,Male,1994-02-03,Kumasi,Ashanti,,Referral,Android,False,Silver,,2.0,32.4
CUST000652,Isaac Danso,isaac.danso56@gmail.com,Female,1978-03-03,Accra,Greater Accra,,Email Campaign,iOS,True,Silver,23594.05,,48.3
CUST009126,Kwame Agyeman,kwame.agyeman888@gmail.com,Female,1993-11-10,Madina,Greater Accra,,,Web Desktop,True,Bronze,11560.06,1.0,32.6
CUST000432,Kwaku Adjei,kwaku.adjei438@gmail.com,Female,1993-01-09,Accra,Greater Accra,,,Web Mobile,True,Platinum,12524.43,2.0,33.5
CUST019134,Patience Alhassan,patience.alhassan165@yahoo.com,Male,2001-12-29,Obuasi,Ashanti,,Paid Social,iOS,True,Bronze,,1.0,24.5
CUST003396,Abdul Abubakar,abdul.abubakar550@gmail.com,Male,1991-04-06,,Western,2025-09-03,Email Campaign,Web Mobile,True,Bronze,10113.03,,35.2
CUST001769,Ibrahim Tetteh,ibrahim.tetteh776@hotmail.com,Female,1986-09-20,Koforidua,Eastern,2025-05-28,Email Campaign,Android,,Bronze,,1.0,39.8
CUST007588,Dzifa Mensah,dzifa.mensah82@gmail.com,Male,1991-12-01,Tema,Greater Accra,2025-05-28,,Web Mobile,True,Bronze,,5.0,34.6
CUST014288,Nana Sulemana,nana.sulemana288@gmail.com,Female,1992-11-17,,Ashanti,2025-05-28,Organic Search,Web Mobile,False,Bronze,,6.0,33.6
CUST015771,Chidi Agyeman,,Female,1988-05-06,Kumasi,Ashanti,2025-12-09,Organic Search,Android,True,Bronze,,5.0,38.1
CUST012720,Kofi Alhassan,kofi.alhassan145@gmail.com,Female,,Wa,Upper West,2026-05-26,Referral,Android,False,Bronze,6085.16,4.0,
CUST014792,Mary Nyarko,mary.nyarko246@gmail.com,Male,1995-09-08,Tamale,Northern,2022-12-18,,Android,True,Gold,,2.0,30.8
CUST005396,Selorm Dogbe,selorm.dogbe633@gmail.com,Female,2003-09-13,Kumasi,Ashanti,2022-12-18,Paid Social,Android,False,,,3.0,22.8
CUST018261,Kwame Nkrumah,,Female,1985-12-22,Koforidua,Eastern,2024-12-07,Organic Search,iOS,True,Bronze,18129.79,,40.5
CUST017763,Kofi Boateng,,Female,2003-01-09,Accra,Greater Accra,2024-12-07,Marketplace,Web Mobile,True,Gold,,3.0,23.5
CUST001905,Kelvin Ofori,,Male,2009-11-30,Koforidua,Eastern,2025-12-10,Influencer,Android,True,Silver,,5.0,16.6
CUST019241,Priscilla Asante,priscilla.asante570@gmail.com,Female,,Accra,Greater Accra,2024-12-10,Direct,Android,False,Bronze,28467.29,1.0,
CUST001372,Kofi Darko,kofi.darko560@yahoo.com,Male,,Accra,Greater Accra,2025-12-10,Marketplace,Android,True,Silver,13522.06,2.0,
CUST013757,Zainab Frimpong,zainab.frimpong583@gmail.com,Female,,Sunyani,Bono,2025-12-10,Influencer,Android,False,Bronze,14050.2,3.0,
CUST900286,Daniel Dogbe,daniel.dogbe417@gmail.com,,1982-09-14,Bolgatanga,Upper East,2025-12-10,Influencer,iOS,False,,4729.09,2.0,43.8
CUST011375,Kwaku Quartey,kwaku.quartey535@gmail.com,,2005-06-11,Madina,Greater Accra,2025-12-08,Email Campaign,Android,True,Gold,32844.56,,21.1
CUST013406,Yayra Yeboah,,Male,1994-07-18,,Volta,2025-12-08,Marketplace,Android,False,Bronze,13983.46,4.0,32.0
CUST017966,Akosua Sulemana,akosua.sulemana344@gmail.com,Male,,Kumasi,Ashanti,2024-12-17,Organic Search,Web Mobile,True,Bronze,7876.74,2.0,
CUST002118,Kelvin Owusu,,Male,2007-07-25,Accra,Greater Accra,2026-05-26,Influencer,Android,True,Gold,,1.0,18.9
CUST015830,Kwabena Ofori,kwabena.ofori385@gmail.com,Male,1979-04-21,Madina,Greater Accra,2026-05-26,Referral,Android,False,,,1.0,47.2
CUST013864,Zainab Dogbe,zainab.dogbe464@gmail.com,Male,1992-10-18,,Western,2026-05-26,Paid Social,Android,False,Platinum,,5.0,33.7
CUST003800,Nana Sulemana,nana.sulemana246@yahoo.com,Female,,Tema,Greater Accra,2022-12-17,Referral,Android,False,Gold,9979.17,3.0,
CUST001658,Yayra Nyarko,yayra.nyarko118@gmail.com,Female,2003-10-14,Kumasi,Ashanti,2024-12-12,,iOS,,Bronze,19973.45,5.0,22.7
CUST000918,Daniel Darko,daniel.darko207@gmail.com,Male,2010-05-20,Accra,Greater Accra,2024-12-12,Referral,Web Mobile,,Bronze,,4.0,16.1
CUST012804,Gifty Dogbe,gifty.dogbe880@yahoo.com,Male,1999-05-28,,,2024-12-11,Direct,Web Desktop,True,Silver,7636.03,5.0,27.1
CUST009403,Yayra Abubakar,yayra.abubakar853@gmail.com,Female,2006-07-20,Madina,Greater Accra,2025-12-09,,Android,,Silver,14793.04,3.0,19.9
CUST019168,Mary Quartey,,Female,1988-03-04,Kumasi,Ashanti,2024-12-16,Paid Social,Web Mobile,True,Silver,10112.21,,38.3
CUST002780,Comfort Annan,comfort.annan949@gmail.com,,1979-02-12,Tema,Greater Accra,2025-12-07,Organic Search,iOS,True,,26072.3,2.0,47.4
CUST013433,Isaac Quartey,isaac.quartey873@outlook.com,Male,1996-09-12,,Greater Accra,2025-12-07,,Android,True,Gold,11933.57,1.0,29.8
CUST013514,Kofi Nyarko,kofi.nyarko128@gmail.com,Female,,Accra,Greater Accra,2024-12-19,Organic Search,Android,True,Silver,12125.5,6.0,
CUST008094,Mary Mensah,mary.mensah639@gmail.com,Male,1980-01-27,Tamale,Northern,2024-12-19,Organic Search,Android,True,Silver,,,46.4
CUST015123,Priscilla Danso,priscilla.danso898@gmail.com,Male,,Kumasi,Ashanti,2026-05-27,Influencer,iOS,False,Bronze,11873.35,5.0,
CUST018327,Fiifi Quartey,fiifi.quartey521@gmail.com,Female,2007-11-21,,Greater Accra,2024-12-14,Direct,Android,True,Bronze,,2.0,18.6
CUST003737,Kojo Baidoo,kojo.baidoo529@yahoo.com,Female,,Tema,Greater Accra,2024-12-14,Paid Social,Web Mobile,True,Bronze,23432.47,10.0,
CUST005727,Kojo Alhassan,,Female,1983-02-20,Accra,Greater Accra,2025-12-08,Organic Search,,True,Silver,22479.75,2.0,43.4
CUST003998,Akosua Adjei,,Male,1994-12-31,Accra,Greater Accra,2025-12-08,,Android,False,Silver,32096.2,1.0,31.5
CUST007439,Elizabeth Owusu,elizabeth.owusu265@gmail.com,Male,,Accra,Greater Accra,2025-05-26,Referral,Web Mobile,False,Bronze,57466.58,6.0,
CUST009888,Kelvin Baidoo,kelvin.baidoo382@gmail.com,Female,,Ho,Volta,2025-05-26,Referral,Android,True,Bronze,33580.2,5.0,
CUST019937,Comfort Frimpong,comfort.frimpong176@gmail.com,Female,1993-12-23,Tema,Greater Accra,,Influencer,Web Desktop,False,Platinum,15648.98,,32.5
CUST009631,Nana Yeboah,nana.yeboah57@yahoo.com,Female,1976-04-16,Accra,Greater Accra,,,Android,True,Bronze,22677.96,2.0,50.2
CUST010295,Kwaku Owusu,kwaku.owusu762@gmail.com,Male,1984-08-07,Accra,Greater Accra,,Paid Social,Android,True,Bronze,,3.0,41.9
CUST010657,Zainab Boateng,zainab.boateng470@yahoo.com,Female,2009-08-07,Accra,Greater Accra,,Organic Search,iOS,,Silver,11188.68,3.0,16.9
CUST002401,Adwoa Tetteh,adwoa.tetteh478@gmail.com,Male,1988-12-06,Accra,Greater Accra,2025-05-25,,Android,True,Bronze,,3.0,37.6
CUST002117,Afia Agyeman,afia.agyeman845@gmail.com,,1997-05-28,Madina,Greater Accra,2025-05-26,Paid Social,Android,False,,13646.0,8.0,29.1
CUST011354,Kojo Frimpong,kojo.frimpong243@outlook.com,Female,,Accra,Greater Accra,2025-05-26,Email Campaign,Web Mobile,True,Platinum,27661.71,4.0,
CUST000734,Yayra Sulemana,yayra.sulemana277@hotmail.com,,1997-04-25,,Greater Accra,2025-09-05,Influencer,Android,True,Bronze,29536.16,6.0,29.2
CUST014491,Priscilla Yeboah,priscilla.yeboah230@yahoo.com,Male,1995-12-30,Accra,Greater Accra,2024-12-26,Influencer,Android,True,,23432.17,,30.5
CUST008033,Kojo Osei,kojo.osei144@gmail.com,Male,1973-12-11,Bolgatanga,Upper East,2024-12-25,Marketplace,Android,,Bronze,,4.0,52.6
CUST017769,Kelvin Ofori,kelvin.ofori755@gmail.com,,1993-03-31,Sunyani,Bono,2026-05-27,Paid Social,,False,Bronze,5167.11,7.0,33.2
CUST006974,Dzifa Tetteh,dzifa.tetteh38@hotmail.com,Female,2008-02-20,Accra,Greater Accra,2022-12-13,Influencer,,True,Bronze,24391.84,,18.4
CUST015161,Isaac Yeboah,isaac.yeboah816@hotmail.com,Female,,Bolgatanga,Upper East,2022-12-12,Direct,Web Mobile,True,Silver,13416.48,4.0,
CUST007529,Afia Frimpong,afia.frimpong952@outlook.com,Male,1983-08-31,Kumasi,Ashanti,2024-12-18,,Web Mobile,,Bronze,18109.76,3.0,42.8
CUST015015,Emmanuel Adjei,emmanuel.adjei729@gmail.com,Male,1984-01-01,Kumasi,Ashanti,2024-12-18,,Android,True,Silver,,1.0,42.5
CUST014859,sena nkrumah,sena.nkrumah941@gmail.com,Female,1991-08-17,,Western,2024-12-18,,iOS,False,Silver,9404.38,2.0,34.9
CUST018068,Fiifi Quartey,fiifi.quartey122@yahoo.com,Female,,Accra,Greater Accra,2025-12-07,Organic Search,Android,True,Bronze,16877.41,6.0,
CUST000694,Kojo Nyarko,kojo.nyarko535@gmail.com,Male,,Techiman,Bono East,2025-12-07,Paid Social,Android,True,Gold,11726.06,2.0,
CUST011524,Sena Quartey,sena.quartey970@gmail.com,Male,,Kumasi,Ashanti,2025-12-06,Referral,Web Desktop,False,Bronze,11740.79,1.0,
CUST000833,Zainab Darko,zainab.darko840@gmail.com,Female,,Tamale,Northern,2024-12-17,Influencer,Android,True,Bronze,14859.18,4.0,
CUST002896,Sena Amoah,,Male,2002-03-17,Accra,Greater Accra,2025-12-07,Paid Social,Android,,Bronze,38860.81,5.0,24.3
CUST018105,Afia Osei,afia.osei595@gmail.com,,1999-04-14,Kumasi,Ashanti,2025-12-05,Direct,,True,Bronze,9005.22,2.0,27.2
CUST006018,Kelvin Baidoo,kelvin.baidoo599@gmail.com,,1979-10-31,Ho,Volta,2025-12-05,Organic Search,Android,False,,31605.16,4.0,46.7
CUST007530,Chidi Abubakar,chidi.abubakar193@gmail.com,Female,1982-05-30,Accra,Greater Accra,2025-12-05,Direct,iOS,True,,5036.25,,44.1
CUST019902,Dzifa Osei,dzifa.osei971@outlook.com,Female,,Sunyani,Bono,2025-12-04,Paid Social,iOS,True,Platinum,8899.81,6.0,
CUST008377,Priscilla Nyarko,priscilla.nyarko806@outlook.com,Male,1990-02-02,,Ashanti,2024-12-29,Marketplace,Web Desktop,True,Bronze,,3.0,36.4
CUST018233,Gifty Baidoo,gifty.baidoo294@gmail.com,Male,2002-06-26,Kumasi,Ashanti,2024-12-29,,Android,False,Silver,,1.0,24.0
CUST011543,Michael Owusu,michael.owusu646@gmail.com,Male,,Sunyani,Bono,2026-05-28,Organic Search,Android,True,Silver,25003.18,4.0,
CUST006120,Afia Darko,afia.darko976@gmail.com,Male,1993-03-28,Techiman,Bono East,2026-05-28,Direct,iOS,False,,13829.02,,33.3
CUST014715,Priscilla Boateng,priscilla.boateng358@gmail.com,Female,1998-05-21,,Central,2022-12-10,Organic Search,Web Mobile,True,,15881.95,3.0,28.1
CUST003388,Fatima Dogbe,fatima.dogbe893@gmail.com,,2006-03-09,Accra,Greater Accra,2024-12-25,Paid Social,,True,Bronze,6241.49,3.0,20.3
CUST009874,Dzifa Danso,dzifa.danso314@gmail.com,Male,,Accra,Greater Accra,2025-12-05,Direct,iOS,False,Bronze,26657.06,5.0,
CUST010540,Patience Yeboah,patience.yeboah365@gmail.com,Male,2001-12-06,Ho,Volta,2025-12-05,Influencer,,False,Bronze,,1.0,24.6
CUST012966,Arinze Osei,arinze.osei20@yahoo.com,Male,1988-06-14,Kumasi,Ashanti,2025-12-06,,Android,True,Gold,46978.96,,38.0
CUST003993,Kojo Abubakar,kojo.abubakar754@gmail.com,,1996-08-03,Tamale,Northern,2024-12-23,,Web Mobile,True,Bronze,21789.88,6.0,29.9
CUST008989,Abdul Ahiable,abdul.ahiable99@gmail.com,,1995-10-17,Takoradi,Western,2025-09-05,Paid Social,Android,False,,12025.82,2.0,30.7
CUST007999,Elizabeth Dogbe,elizabeth.dogbe426@yahoo.com,Female,1999-11-08,Takoradi,Western,,,Android,False,Gold,9122.24,1.0,26.6
CUST006183,Zainab Adjei,zainab.adjei805@gmail.com,,1961-11-06,Kumasi,Ashanti,,Influencer,Android,True,Bronze,42508.43,4.0,64.6
CUST002916,Kwame Abubakar,kwame.abubakar493@gmail.com,Male,2008-06-07,Accra,Greater Accra,,Referral,Android,,Bronze,51693.31,4.0,18.1
CUST004016,Gifty Ahiable,gifty.ahiable378@gmail.com,Male,1993-08-30,Ho,Volta,,Organic Search,Android,True,Silver,,3.0,32.8
CUST002639,Nana Tetteh,nana.tetteh75@yahoo.com,Female,1999-04-08,Tamale,Northern,,Direct,Android,True,Gold,13261.21,,27.2
CUST002951,Dzifa Dogbe,dzifa.dogbe984@gmail.com,Male,,Accra,Greater Accra,2025-09-06,Referral,iOS,True,Silver,22355.49,3.0,
CUST018559,Yayra Frimpong,yayra.frimpong565@gmail.com,Male,,Tamale,Northern,2025-09-06,Email Campaign,Android,False,Bronze,9544.6,6.0,
CUST007719,joseph danso,joseph.danso410@gmail.com,Male,2005-08-04,,Central,2025-09-06,Influencer,Android,False,Bronze,38594.53,,20.9
CUST001139,Adwoa Osei,adwoa.osei118@gmail.com,Male,2002-05-26,Sunyani,Bono,2025-05-23,Direct,Web Mobile,False,Platinum,,,24.1
CUST017741,Adjoa Mensah,adjoa.mensah258@gmail.com,Male,,Accra,Greater Accra,2025-05-23,Referral,Android,True,Silver,33066.73,1.0,
CUST009162,Ama Ahiable,ama.ahiable66@gmail.com,Female,1994-02-20,Wa,Upper West,2025-12-03,Organic Search,iOS,True,,,3.0,32.4
CUST005701,gifty appiah,gifty.appiah831@gmail.com,Male,,Tamale,Northern,2022-12-10,Organic Search,Android,False,Bronze,10677.33,4.0,
CUST005254,Ngozi Abubakar,ngozi.abubakar426@outlook.com,Female,,Kumasi,Ashanti,2022-12-10,Influencer,Android,True,Bronze,11928.83,1.0,
CUST008045,Joseph Ofori,joseph.ofori181@gmail.com,Other,1994-09-15,Tema,Greater Accra,2025-12-04,Email Campaign,Web Mobile,False,,,1.0,31.8
CUST010348,Emmanuel Asante,emmanuel.asante311@gmail.com,Male,1987-08-30,Accra,Greater Accra,2025-12-04,,,False,Bronze,24295.2,1.0,38.8
CUST002367,Ama Boateng,ama.boateng53@yahoo.com,Female,1985-10-12,Madina,Greater Accra,2025-12-04,Paid Social,Android,True,,,3.0,40.7
CUST007179,Kwaku Nkrumah,kwaku.nkrumah679@gmail.com,Female,1988-11-09,Tema,Greater Accra,2025-01-02,,Web Mobile,True,Gold,,3.0,37.6
CUST017361,Chidi Yeboah,chidi.yeboah232@gmail.com,Female,,Cape Coast,Central,2025-01-01,Email Campaign,Android,False,Bronze,22015.61,4.0,
CUST011723,Mary Tetteh,mary.tetteh207@gmail.com,Female,1990-07-16,Accra,Greater Accra,2024-12-31,Paid Social,iOS,,Bronze,,4.0,36.0
CUST003030,Zainab Alhassan,,Female,2000-10-29,Kumasi,Ashanti,2024-12-30,Referral,Web Mobile,False,,13926.5,1.0,25.7
CUST002672,Kojo Dogbe,kojo.dogbe549@gmail.com,,1998-12-04,Ho,Volta,2025-12-04,Influencer,Android,False,Bronze,,7.0,27.6
CUST008524,Elizabeth Abubakar,,Female,2002-06-01,Bolgatanga,Upper East,2024-12-26,Marketplace,Android,True,,12839.64,7.0,24.1
CUST017624,Michael Baidoo,michael.baidoo750@gmail.com,Male,1983-06-06,Tema,Greater Accra,2025-12-02,,Android,False,,19225.71,5.0,43.1
CUST017360,Kofi Ahiable,kofi.ahiable481@gmail.com,,2006-05-05,Bolgatanga,Upper East,2022-12-04,Organic Search,iOS,,Silver,7443.71,4.0,20.2
CUST015503,Kojo Lartey,,Female,1993-06-29,Wa,Upper West,2026-06-01,Paid Social,Android,False,Bronze,26692.07,,33.0
CUST007348,Nana Lartey,nana.lartey969@gmail.com,Female,,Accra,Greater Accra,2026-06-01,Organic Search,Android,True,Bronze,29217.51,3.0,
CUST009216,Kwabena Alhassan,kwabena.alhassan265@gmail.com,Female,2008-12-17,Sunyani,Bono,2022-12-07,Organic Search,Android,False,,,1.0,17.5
CUST017299,Ama Appiah,ama.appiah793@gmail.com,Female,1994-01-17,Koforidua,Eastern,2022-12-06,Direct,Android,True,,,2.0,32.4
CUST010028,Adwoa Osei,adwoa.osei694@yahoo.com,Male,,Tamale,Northern,2025-12-03,Paid Social,Android,True,Bronze,16010.3,1.0,
CUST016867,Patience Ofori,patience.ofori83@gmail.com,,1993-01-23,,Upper East,2025-12-02,Direct,Android,True,Silver,13914.51,4.0,33.4
CUST009362,Kofi Nyarko,kofi.nyarko657@gmail.com,Male,1975-11-10,Kumasi,Ashanti,2025-01-04,Organic Search,Web Mobile,True,Gold,,,50.6
CUST003526,Emmanuel Appiah,emmanuel.appiah851@yahoo.com,,1983-08-31,Koforidua,Eastern,2025-12-03,Organic Search,iOS,True,Bronze,11908.24,,42.8
CUST007828,Priscilla Nyarko,priscilla.nyarko688@outlook.com,Female,1984-08-19,,,2025-12-03,Paid Social,Android,True,Bronze,22621.94,6.0,41.9
CUST013505,Adwoa Yeboah,adwoa.yeboah118@gmail.com,,1992-10-07,,Ashanti,2025-12-03,Paid Social,iOS,True,Bronze,11535.92,5.0,33.7
CUST011565,Fatima Frimpong,fatima.frimpong838@gmail.com,Male,,Accra,Greater Accra,2025-12-03,Organic Search,Android,True,Bronze,12440.54,3.0,
CUST013458,Kelvin Alhassan,kelvin.alhassan548@gmail.com,,1995-04-02,Accra,Greater Accra,2025-12-02,,Android,True,Bronze,12282.67,3.0,31.2
CUST015789,Priscilla Abubakar,priscilla.abubakar355@gmail.com,Female,,Accra,Greater Accra,2025-12-02,Direct,Android,True,Bronze,39338.5,6.0,
CUST005710,Akosua Nkrumah,akosua.nkrumah415@gmail.com,Female,,Koforidua,Eastern,2022-12-03,Referral,Android,True,Gold,8822.96,5.0,
CUST017176,Zainab Alhassan,zainab.alhassan672@gmail.com,Female,1979-12-22,Tema,Greater Accra,2022-12-03,,Android,True,,16569.86,5.0,46.5
CUST012060,Abena Tetteh,abena.tetteh604@yahoo.com,Female,1985-05-02,Kumasi,Ashanti,2022-12-03,Referral,Android,,Gold,,2.0,41.2
CUST007584,Priscilla Ahiable,,Female,1997-07-20,Accra,Greater Accra,2026-06-02,Influencer,Android,False,,6952.34,6.0,28.9
CUST016890,Kwame Appiah,,Female,1984-06-03,,Western,2026-06-02,Paid Social,Web Desktop,False,Bronze,12421.14,4.0,42.1
CUST015239,nana yeboah,nana.yeboah350@gmail.com,,1983-09-24,Ho,Volta,2026-06-02,Referral,Web Mobile,True,Silver,,6.0,42.8
CUST004254,Abdul Amoah,,Male,2006-06-10,Takoradi,Western,2026-06-01,Influencer,Android,True,Bronze,,4.0,20.1
CUST008495,Kwame Baidoo,kwame.baidoo845@gmail.com,Male,1991-09-29,Madina,Greater Accra,2022-12-05,,Android,True,Platinum,,4.0,34.8
CUST013789,Michael Boateng,michael.boateng456@outlook.com,Female,2006-09-19,Accra,Greater Accra,2022-12-05,Referral,Android,True,,,2.0,19.8
CUST019540,Ngozi Baidoo,ngozi.baidoo368@gmail.com,,1979-06-12,Takoradi,Western,2025-01-04,Direct,Web Desktop,,Gold,8647.91,7.0,47.0
CUST005336,Kofi Agyeman,kofi.agyeman236@yahoo.com,Male,2009-07-08,,Greater Accra,2025-01-04,,Web Mobile,True,Bronze,7967.68,1.0,17.0
CUST010768,Ama Nkrumah,ama.nkrumah717@gmail.com,Male,2010-05-03,Tamale,Northern,2025-12-01,,Web Desktop,False,,8946.99,4.0,16.2
CUST011961,Abdul Osei,abdul.osei365@gmail.com,Male,,Obuasi,Ashanti,2025-11-28,Direct,Web Mobile,True,Bronze,8867.48,4.0,
CUST009230,kwame alhassan,kwame.alhassan972@gmail.com,Male,,Bolgatanga,Upper East,2026-06-02,Paid Social,Android,False,Bronze,16468.9,1.0,
CUST900210,Akosua Nkrumah,akosua.nkrumah66@gmail.com,Male,,Kumasi,Ashanti,2026-06-02,Referral,Android,False,Gold,26717.9,5.0,
CUST009273,Zainab Darko,zainab.darko225@yahoo.com,,1990-12-22,Tema,Greater Accra,2022-12-04,Direct,iOS,,Gold,7803.12,2.0,35.5
CUST003858,Afia Nyarko,afia.nyarko369@gmail.com,Male,1993-05-02,Takoradi,Western,2022-12-04,Referral,Android,,,25725.88,3.0,33.2
CUST012158,Zainab Lartey,zainab.lartey138@gmail.com,,1994-07-22,Koforidua,Eastern,2025-12-01,Organic Search,Android,,Bronze,19666.53,3.0,31.9
CUST014393,Zainab Nyarko,zainab.nyarko543@gmail.com,Male,1995-10-28,Accra,Greater Accra,2025-01-07,,Web Desktop,False,Bronze,,4.0,30.7
